Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Added 8% margin for ONDC (product.metafields.custom.added_8_margin_for_ondc),Brand (product.metafields.custom.brand),Colour (product.metafields.custom.colour),Default Delivery Fees (product.metafields.custom.default_delivery_fees),Default Discount (product.metafields.custom.default_discount),Default Tax (product.metafields.custom.default_tax),Dimension (product.metafields.custom.dimension),Expected Delivery In Hours (product.metafields.custom.expected_delivery_in_hours),Features (product.metafields.custom.features),Material (product.metafields.custom.material),Minimum Better Home Price (product.metafields.custom.minimum_better_home_price),Other Website Price (product.metafields.custom.other_website_price),Purchase Price (product.metafields.custom.purchase_price),Returns (product.metafields.custom.returns),Service (product.metafields.custom.service),source (product.metafields.custom.source),Warranty (product.metafields.custom.warranty),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Google Category (product.metafields.mm-google-shopping.google_product_category),Color (product.metafields.shopify.color-pattern),Energy efficiency class (product.metafields.shopify.energy-efficiency-class),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Hardware material (product.metafields.shopify.hardware-material),Light temperature (product.metafields.shopify.light-temperature),Orientation (product.metafields.shopify.orientation),Suitable space (product.metafields.shopify.suitable-space),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
atomberg-renesa-halo-1200-mm-bldc-ceiling-fan-with-remote-control-led-indicators,Atomberg Renesa Halo 1200 mm BLDC Ceiling Fan with Remote Control & LED Indicators,"<p>The Atomberg Renesa Halo 1200 mm BLDC Ceiling Fan is a modern ceiling fan designed for efficiency and convenience.</p>
<p>BLDC Motor: The fan uses a Brushless Direct Current (BLDC) motor, which is energy-efficient and provides better performance compared to traditional fans.</p>
<p data-start=""309"" data-end=""452"">Remote Control: It comes with a remote control for easy operation, allowing you to adjust the speed and settings from anywhere in the room.</p>
<p data-start=""309"" data-end=""452"">LED Indicators: The fan features LED indicators to show the current speed setting, making it user-friendly.</p>
<p data-start=""573"" data-end=""661"">Speed Settings: Typically, it offers multiple speed settings for customized airflow.</p>
<p data-start=""666"" data-end=""776"">Silent Operation: The BLDC motor ensures quiet operation, making it suitable for bedrooms and study areas.</p>
<p data-start=""781"" data-end=""927"">Energy Savings: It usually consumes significantly less power compared to conventional ceiling fans, which can lead to lower electricity bills.</p>
<p data-start=""932"" data-end=""1034"">Stylish Design: The design is often sleek and modern, fitting well with various home decor styles.</p>",Better Home,Home & Garden > Household Appliances > Climate Control Appliances > Fans > Ceiling Fans,Ceiling Fan,"Best Seller, bldc fan, Ceiling Fan, energy efficient fan",true,Colour,Midnight Black (Matte),,,,,,,,ELCE1256 - 01,0.0,,0,deny,manual,4100.00,6500.00,true,false,"",https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-BrownAndBlack.webp?v=1742917541,1,Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-BrownAndBlack,false,,"The Atomberg Renesa Halo 1200 mm BLDC Ceiling Fan is a modern ceiling fan designed for efficiency and convenience.

BLDC Motor: The fan uses a Brushless Direct Current (BLDC) motor, which is energy-efficient and provides better performance compared to traditional fans.

Remote Control: It comes with a remote control for easy operation, allowing you to adjust the speed and settings from anywhere in the room.

LED Indicators: The fan features LED indicators to show the current speed setting, making it user-friendly.

Speed Settings: Typically, it offers multiple speed settings for customized airflow.

Silent Operation: The BLDC motor ensures quiet operation, making it suitable for bedrooms and study areas.

Energy Savings: It usually consumes significantly less power compared to conventional ceiling fans, which can lead to lower electricity bills.

Stylish Design: The design is often sleek and modern, fitting well with various home decor styles.",,,,,,,,,,,,,Atomberg,,,,,,,"· Model name: Renesa Halo
· Box dimensions: ‎58D x 19W x 16H centimetres
· Room type: ‎Office, Bedroom, Living Room, Dining Room
· Special feature: Smart Fan BLDC Motor with Remote, Low noise, Boost Mode, Timer, LED Speed Indicator.
· Wattage: ‎35 Watts
· Finish Type: Matte/ Gloss
· No. of blades: ‎3
· Air delivery (CMM): ‎230 Cubic metres per minute
· Blade length: 120 cm
· Speed : ‎360 RPM
· Is it cordless?: ‎No
· Net quantity: 1 count
· Power source: ‎Corded electric
· Size: ‎1200mm
· Voltage: 165-285
· Included components: ‎Blade set- 1 Unit, Remote - 1 Unit ,motor box- 1 Unit, canopy set- 1 Unit, Downrod- 1 Unit ,Shackle kit- 1 Unit, Manual Leaflet & Warranty card - 1 Unit.
· Specification met: 5 Star rated
· Control method: ‎Remote
· Light Type: ‎LED
· Blade Material: Aluminium",,,,,Immediately return goods on delivery in case of any damages found.,,https://atomberg.com/atomberg-renesa-halo-bldc-motor-3-blade-ceiling-fan,"3 Years Manufacturer Warranty

",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-Midnight_black.webp?v=1742917596,kg,,,true,,,active
atomberg-renesa-halo-1200-mm-bldc-ceiling-fan-with-remote-control-led-indicators,,,,,,,,,Misty Teal (Matte),,,,,,,,ELCE1256 - 02,0.0,,0,deny,manual,4100.00,6500.00,true,false,"",https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-Midnight_black.webp?v=1742917596,2,Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-Midnight black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-Mistyteal.webp?v=1742917785,kg,,,,,,
atomberg-renesa-halo-1200-mm-bldc-ceiling-fan-with-remote-control-led-indicators,,,,,,,,,Matte Brown & Black (Matte),,,,,,,,ELCE1256 - 03,0.0,,0,deny,manual,4100.00,6500.00,true,false,"",https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-Blaze_Brown.webp?v=1742917633,3,Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-Blaze Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-2.webp?v=1742918130,kg,,,,,,
atomberg-renesa-halo-1200-mm-bldc-ceiling-fan-with-remote-control-led-indicators,,,,,,,,,Blaze Brown (Matte),,,,,,,,ELCE1256 - 04,0.0,,0,deny,manual,4100.00,6500.00,true,false,"",https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-Mistyteal.webp?v=1742917785,4,Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-Mistyteal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-Blaze_Brown.webp?v=1742917633,kg,,,,,,
atomberg-renesa-halo-1200-mm-bldc-ceiling-fan-with-remote-control-led-indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-3.webp?v=1742917851,5,Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atomberg-renesa-halo-1200-mm-bldc-ceiling-fan-with-remote-control-led-indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-4.webp?v=1742917864,6,Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atomberg-renesa-halo-1200-mm-bldc-ceiling-fan-with-remote-control-led-indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators.jpg?v=1742917893,7,Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atomberg-renesa-halo-1200-mm-bldc-ceiling-fan-with-remote-control-led-indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-7.webp?v=1742917953,8,Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atomberg-renesa-halo-1200-mm-bldc-ceiling-fan-with-remote-control-led-indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-8.webp?v=1742918063,9,Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atomberg-renesa-halo-1200-mm-bldc-ceiling-fan-with-remote-control-led-indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-9.webp?v=1742918079,10,Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atomberg-renesa-halo-1200-mm-bldc-ceiling-fan-with-remote-control-led-indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-11.webp?v=1742918110,11,Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atomberg-renesa-halo-1200-mm-bldc-ceiling-fan-with-remote-control-led-indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-2.webp?v=1742918130,12,Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atomberg-renesa-halo-1200-mm-bldc-ceiling-fan-with-remote-control-led-indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-5.webp?v=1742918145,13,Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atomberg-renesa-halo-1200-mm-bldc-ceiling-fan-with-remote-control-led-indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-12.webp?v=1742918170,14,Atomberg_Renesa_Halo_1200mm_BLDC_Ceiling_Fan_with_Remote_Control_LED_Indicators-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ac-2-ton-3-star-split-ac-with-ai-convertible-6-in-1-cooling-gold-fin-viraat-mode-diet-mode-2025-model-us-q24enxe,"LG AC 2 Ton 3 Star Split AC with AI Convertible 6-in-1 Cooling, Gold Fin+, Viraat Mode, Diet Mode+, 2025 Model US-Q24ENXE","<div>
<div data-cmp-data-layer='{""text-d78c1c778b"":{""@type"":""lge/components/text"",""repo:modifyDate"":""2025-01-28T10:29:08Z"",""xdm:text"":""&lt;p&gt;LG Inverter ACs use Variable Tonnage Technology to adjust cooling by controlling compressor speed, ensuring faster cooling initially and energy savings once the desired temperature is reached.&lt;/p&gt;\r\n""}}' id=""text-d78c1c778b"">
<p>LG Inverter ACs use Variable Tonnage Technology to adjust cooling by controlling compressor speed, ensuring faster cooling initially and energy savings once the desired temperature is reached.</p>
</div>
</div>
<div data-media=""dynamic"">
<div data-cmp-data-layer='{""title-d1eaafa257"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""AI Convertible 6-in-1""}}' id=""title-d1eaafa257"">
<div data-cmp-data-layer='{""title-b23e98231f"":{""@type"":""core/wcm/components/title/v3/title"",""repo:modifyDate"":""2025-02-25T06:29:49Z"",""dc:title"":""Diet Mode+""}}'>
<div data-cmp-data-layer='{""title-5293bd956c"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""Gold Fin+""}}' id=""title-5293bd956c"">
<div class=""title font-w-light-56 font-m-light-28 c-text-contents__headline title-width"">
<div class=""cmp-title"" id=""title-1d3671517b"" data-cmp-data-layer='{""title-1d3671517b"":{""@type"":""core/wcm/components/title/v3/title"",""repo:modifyDate"":""2025-01-09T07:50:23Z"",""dc:title"":""Dual Inverter&lt;br&gt; Compressor""}}'>
<p class=""cmp-title__text"">Dual Inverter Compressor: LG Inverter ACs use Variable Tonnage Technology to adjust cooling by controlling compressor speed, ensuring faster cooling initially and energy savings once the desired temperature is reached.</p>
</div>
</div>
<div class=""text font-m-normal-16 title-width c-text-contents__bodycopy font-w-normal-16"">
<div class=""cmp-text"" id=""text-5d88b3a42e"" data-cmp-data-layer='{""text-5d88b3a42e"":{""@type"":""lge/components/text"",""repo:modifyDate"":""2025-01-09T07:51:16Z"",""xdm:text"":""&lt;p&gt;LG Inverter ACs use Variable Tonnage Technology to adjust cooling by&lt;/p&gt;\r\n&lt;p&gt; controlling compressor speed, ensuring faster cooling initially&lt;/p&gt;\r\n&lt;p&gt; and energy savings once the desired temperature is reached.&lt;/p&gt;\r\n""}}'>
<p> AI Convertible 6-in-1: Automatically adjusts parameters for perfect cooling, adapting to your lifestyle for better comfort.</p>
<div class=""title font-w-light-56 font-m-light-28 c-text-contents__headline title-width"">
<div class=""cmp-title"" id=""title-725bc0637b"" data-cmp-data-layer='{""title-725bc0637b"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""VIRAAT Mode""}}'>
<p class=""cmp-title__text"">VIRAAT Mode: Maximize your comfort in the scorching heat with a capacity boost of up to 116%</p>
<div class=""title font-w-light-56 font-m-light-28 c-text-contents__headline title-width"">
<div class=""cmp-title"" id=""title-7a6c76e159"" data-cmp-data-layer='{""title-7a6c76e159"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""ADC Sensor""}}'>
<p class=""cmp-title__text"">ADC Sensor: LG Air Conditioners comes with ADC Safety sensors as a built of robustness and power of safety at every step of operation</p>
<div class=""title font-w-light-56 font-m-light-28 c-text-contents__headline title-width"">
<div class=""cmp-title"" id=""title-095e775de6"" data-cmp-data-layer='{""title-095e775de6"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""Gold Fin+""}}'>
<p class=""cmp-title__text"">Gold Fin+: A corrosion resistant coating for increased durability of your LG Air Conditioner.</p>
<div class=""title font-w-light-56 font-m-light-28 c-text-contents__headline title-width"">
<div class=""cmp-title"" id=""title-145389537f"" data-cmp-data-layer='{""title-145389537f"":{""@type"":""core/wcm/components/title/v3/title"",""repo:modifyDate"":""2025-01-16T09:33:46Z"",""dc:title"":""Smart Dehumidification: Enhanced Comfort and Energy Savings""}}'>
<p class=""cmp-title__text"">Smart Dehumidification: Enhanced Comfort and Energy Savings. Monsoon Comfort Technology saves up to 30.8%* energy in humid conditions compared to conventional dehumidification mode. </p>
<div class=""text font-m-normal-14 font-w-normal-20 c-text-contents__eyebrow title-width"">
<div class=""cmp-text"" id=""text-a6b7fdeb50"" data-cmp-data-layer='{""text-a6b7fdeb50"":{""@type"":""lge/components/text"",""xdm:text"":""Auto Cleaning""}}'>Auto Cleaning: An Internal Clean that's Automatic. Automatically dries any moisture inside the air conditioner to ensure it's always clean.</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<div data-cmp-data-layer='{""title-5293bd956c"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""Gold Fin+""}}'><br></div>
<div data-cmp-data-layer='{""title-5293bd956c"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""Gold Fin+""}}'>
<div data-cmp-data-layer='{""title-7793d8e6f9"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""VIRAAT Mode""}}' id=""title-7793d8e6f9"">
<div class=""title font-w-light-56 font-m-light-28 c-text-contents__headline title-width"">
<div class=""cmp-title"" id=""title-f89c4d4675"" data-cmp-data-layer='{""title-f89c4d4675"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""Mute Function""}}'>
<p class=""cmp-title__text"">Mute Function: Silent remote control buttons eliminate the disturbing beep sounds while operating the AC.</p>
</div>
</div>
</div>
<div data-cmp-data-layer='{""title-7793d8e6f9"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""VIRAAT Mode""}}'>
<div class=""title font-w-light-56 font-m-light-28 c-text-contents__headline title-width"">
<div class=""cmp-title"" id=""title-a540cfdb02"" data-cmp-data-layer='{""title-a540cfdb02"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""Stabilizer Free Plus""}}'>
<p class=""cmp-title__text"">Stabilizer Free Plus: Advanced range of stabilizer-free operations that prevents voltage fluctuation and adds to your savings &amp; safety.</p>
</div>
</div>
</div>
<div data-cmp-data-layer='{""title-7793d8e6f9"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""VIRAAT Mode""}}'>
<div data-cmp-data-layer='{""title-38c12b25b4"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""ADC Sensor""}}' id=""title-38c12b25b4""><br></div>
<div data-cmp-data-layer='{""title-38c12b25b4"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""ADC Sensor""}}'><br></div>
<div data-cmp-data-layer='{""title-38c12b25b4"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""ADC Sensor""}}'>
<div data-cmp-data-layer='{""title-bceea4f5e1"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""Stabilizer Free Plus""}}' id=""title-bceea4f5e1"">
<br>
<p> </p>
</div>
</div>
</div>
</div>
</div>
</div>
</div>",Better Home,Home & Garden > Household Appliances > Climate Control Appliances > Air Conditioners,Air Conditioner,"2 Ton 3 Star Inverter Split AC, Best Seller, Inverter Split AC",true,Title,Default Title,,,,,,,,HAAC111128,0.0,,0,deny,manual,57990.00,95990.00,true,false,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/LG_AC_2Ton_3_Star_SplitAC_with_AI_Convertible_6-in-1_Cooling_GoldFin_ViraatMode_DietMode_2025Model_US-Q24ENXE.png?v=1743749565,1,LG_AC_2Ton_3_Star_SplitAC_with_AI_Convertible_6-in-1_Cooling_GoldFin_ViraatMode_DietMode_2025Model_US-Q24ENXE,false,,"LG Inverter ACs use Variable Tonnage Technology to adjust cooling by controlling compressor speed, ensuring faster cooling initially and energy savings once the desired temperature is reached.

Dual Inverter Compressor: LG Inverter ACs use Variable Tonnage Technology to adjust cooling by controlling compressor speed, ensuring faster cooling initially and energy savings once the desired temperature is reached.

AI Convertible 6-in-1: Automatically adjusts parameters for perfect cooling, adapting to your lifestyle for better comfort.

VIRAAT Mode: Maximize your comfort in the scorching heat with a capacity boost of up to 116%

ADC Sensor: LG Air Conditioners comes with ADC Safety sensors as a built of robustness and power of safety at every step of operation

Gold Fin+: A corrosion resistant coating for increased durability of your LG Air Conditioner.

Smart Dehumidification: Enhanced Comfort and Energy Savings. Monsoon Comfort Technology saves up to 30.8%* energy in humid conditions compared to conventional dehumidification mode.

Auto Cleaning: An Internal Clean that's Automatic. Automatically dries any moisture inside the air conditioner to ensure it's always clean.

Mute Function: Silent remote control buttons eliminate the disturbing beep sounds while operating the AC.

Stabilizer Free Plus: Advanced range of stabilizer-free operations that prevents voltage fluctuation and adds to your savings safety.








",,,,,,,,,,,,,LG,,,,,,,"· Model Name: US-Q24ENXE
· Outdoor Unit Model Name: USUQ24ENXE.ANLG
· Type: Inverter Split
· Product Type: Wall Mounted
· HVAC Type: C/O
· Cooling Capacity Max(W): 6800
· Cooling Power Consumption Rated/Min(W): 2220
· Energy Grade: 3 Star
· Colour(Body): White
· Display: 88 Hidden
· Cooling Capacity Rated/Min(W): 6300 / -
· Cooling Power Consumption Rated/Min(W): 2220
· Indoor Unit Dimension WxHxD(mm): 998 x 345 x 210
· Cooling Capacity Max(W): 6800
· Indoor Unit Weight(kg): 11.0
· Outdoor Unit Dimension WxHxD(mm): 770 x 545 x 288
· Outdoor Unit Weight(kg): 30.0
· Rated Input Voltage(V, Hz): 187 ~ 276, 50
· Refrigerant Type: R32
· Sound Power(Cooling) SH/H/M/L/SL(dB(A)): 47 / 47 / 41 / 37 / 32
· HVAC Type: C/O
· Himalaya Cool: Yes
· Airflow direction control (Up & Down): Yes
· Fan Speed: 6 Steps
· 6-in-1 Cooling: Yes
· Diet Mode: Yes
· Dehumidification: Yes
· Energy Grade: 3 Star
· Auto Restart: Yes
· Fan Mode: Yes
· Forced Switch Operation: Yes
· Low Noise: Yes
· On/Off Reservation(24Hr): Yes
· Remote Controller: Basic
· Reservation: Yes
· Smart Diagnosis: Yes
· Smart Guide: Yes
· Stabilizer Free operation: Yes
· Auto Cleaning: Yes

",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.lg.com/in/air-conditioners/split-air-conditioners/us-q24enxe/?srsltid=AfmBOoqEzU7hauTd-gnPegpDYU8qvBTUqM87_oADMRoSf4qqKWxUi-Wh,Manufacturer warranty for 5 Years on PCB (Printed Circuit Board)and 10 Years on Inverter Compressor.,,,,,,,,,,,,,,,,,kg,,,true,,,active
lg-ac-2-ton-3-star-split-ac-with-ai-convertible-6-in-1-cooling-gold-fin-viraat-mode-diet-mode-2025-model-us-q24enxe,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/LG_AC_2Ton_3Star_SplitAC_with_AI_Convertible_6-in-1_Cooling_GoldFin_ViraatMode_DietMode_2025Model_US-Q24ENXE-2.png?v=1743747938,2,LG_AC_2Ton_3Star_SplitAC_with_AI_Convertible_6-in-1_Cooling_GoldFin_ViraatMode_DietMode_2025Model_US-Q24ENXE-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ac-2-ton-3-star-split-ac-with-ai-convertible-6-in-1-cooling-gold-fin-viraat-mode-diet-mode-2025-model-us-q24enxe,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/LG_AC_2Ton_3Star_SplitAC_with_AI_Convertible_6-in-1_Cooling_GoldFin_ViraatMode_DietMode_2025_Model_US-Q24ENXE-3.png?v=1743747987,3,LG_AC_2Ton_3Star_SplitAC_with_AI_Convertible_6-in-1_Cooling_GoldFin_ViraatMode_DietMode_2025_Model_US-Q24ENXE-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ac-2-ton-3-star-split-ac-with-ai-convertible-6-in-1-cooling-gold-fin-viraat-mode-diet-mode-2025-model-us-q24enxe,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/LG_AC_2Ton_3Star_SplitAC_with_AI_Convertible_6-in-1_Cooling_GoldFin_ViraatMode_DietMode_2025_Model_US-Q24ENXE-4.png?v=1743748004,4,LG_AC_2Ton_3Star_SplitAC_with_AI_Convertible_6-in-1_Cooling_GoldFin_ViraatMode_DietMode_2025_Model_US-Q24ENXE-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ac-2-ton-3-star-split-ac-with-ai-convertible-6-in-1-cooling-gold-fin-viraat-mode-diet-mode-2025-model-us-q24enxe,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/LG_AC_2Ton_3Star_SplitAC_with_AI_Convertible_6-in-1_Cooling_GoldFin_ViraatMode_DietMode_2025_Model_US-Q24ENXE-5.png?v=1743748020,5,LG_AC_2Ton_3Star_SplitAC_with_AI_Convertible_6-in-1_Cooling_GoldFin_ViraatMode_DietMode_2025_Model_US-Q24ENXE-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
